ID	class	tweet
189939715154255872	neutral	Careless World is the album of the year by @Tyga
195299631553449984	neutral	Tyga's Careless World moving down five spots to No. 48 with 8,300. Headed into his 10th week, the YMCB rapper's LP has sold 199,400 records.
199699072611913728	neutral	on my YM shit right now. just finished listening to I Am Not A Human Being. now going onto Pink Friday. after this, hello Careless World.
262842514208337920	negative	@o0ToucH0o we dont care about Carling Cup! Save it for #Looserpool! Yeah we lose also i wont be crying all night long on wednesday night!
263368741230882816	negative	Don't think Chelsea should appeal for Torres' red card. Let Sturridge play tomorrow. It's the Carling Cup, not PL.
262882510378254336	neutral	Carling Cup on Wednesday. No extra time please.  Have to play more england internationals and give the kids a rest. #lfc #stillinthehat
263382091440463872	neutral	In the Carling Cup previously, Arsenal played their 2nd string, but even then you could count on Bendtner / Vela to grab a few goals #nb52
263982937924587520	neutral	Liverpool, CHAMPIONS of the Carling Cup last season, now KICKED OUT in just the 3rd round of the competition 3-1 by SWANSEA at ANFIELD.
263726997581217793	positive	Another #Chelsea vs #ManchesterUnited today for the 4th round of the Carling Cup!! Don't miss out
263771423749853186	positive	Have had two very enjoyable nights of Carling Cup action with Arsenal last night and CFC this. Will QPR v Reading on Sunday live up to it..?
225998566898941952	neutral	@DunkinBoston Because I went to my 1st match when I was 4? My last match was the Carling Cup Final. #DDLiverpool   http://t.co/IGhqM4Vo
239523127317635072	neutral	@MeCrazyMatt 2 FA Cup SF's Carling Cup Final lost on pens he may not have been a true leader but he certainly took us places we ain't been.
246358852092694529	neutral	@ShutDownTheSun "these birds dont buy the sun" banner at the Carling Cup Final for Mikey Dye &amp; the LFC96 #DontBuyTheSun http://t.co/ZO2BKZcf
181326603744325632	neutral	@Siralex671 They launched the day of the Carling Cup Final, did you not see the Dont Buy The Sun posters? #DontBuyTheSunANYDAY #JFT96
241664946692296704	neutral	@rav_sagar @spencermorgan93 they will have the last laugh when we get to the Carling Cup Final.. result may vary.
210318502370885633	positive	@LivEchoLFC @Dirk_18_Kuyt @jamespearceecho Has to be the hat-trick against ManU....and in a very close 2nd the Carling Cup Final goal :o)
172649481869869057	positive	@rafvdvaart Hope you are fit for sunday, 3pts against Arsenal, better than watching the Carling Cup Final
126861410864087042	negative	Who the hell uses #twitter on a tv man. #panasonic #epicfail.
126862065649459200	negative	So much garbage. #Twitter
126864059206336513	negative	#Twitter timeline and mentions up the shit :(
126869842769870848	negative	RT @nagoul1: #Retweets section of my #twitter account has not been working for 17 hours! Is Everyone else having this problem? #RT #RTs
126870162510057473	negative	Okay #Twitter, it'd be muchhh appreciated if you could start working on my computer soon.
126870745258266626	negative	#twitter is a fad. Was addicted now I don't rly care.
126870923591692288	negative	People should be more interesting on #facebook and #twitter at midnight. I'm getting bored.
126871286545788928	negative	WHY DFF IS #TWITTER STILL LAGGIN ON SHOWIN WHO RETWEETS UR SHITT
126871878886363136	negative	#twitter is sooo trash ritenow with all dezz #highscoolmemories -__-
126872316142559232	negative	#twitter show my fuckin retweets bitch
126872492118769664	negative	#Twitter is Fawkin up!!!
126873912624693249	negative	#Twitter got me all messed up everytime i compose a text msg i get stressed I only have 140 caracteres! all dis networkin is gettin confusin
126875653210521600	negative	Anyone else having trouble with the (i)Pad #twitter app not updating @'s? I get notified but can't see them in the app.
126876046028050432	negative	#twitter app also doesn't show me the conversation when I touch a tweet.
126876140269862912	negative	Man #Twitter Is Gettin #BORING
126876493153452032	negative	#Twitter is blowing me ; I can't see my retweets ;(
126876682207502336	negative	#Twitter'sMalfunctioningAgain
126876956443688960	negative	Im gonna need #Twitter to get all these problems fixed ASAP.
126877135926337537	negative	#Twitter = #Dead "this is why im never on it now"
126877335399051264	negative	i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, and fat ass over capacity whale to!
248431915789611008	neutral	#FLEXTHURSDAY !! DIS THURSDAY!!!!!wit @FLEXCREWgotti @DA CROWS NEST WE CALLN OUT DA WHOL SOUF KUM KICK it Wit #PINKCITY!!!!!!!
248637158435459072	neutral	#FLEXTHURSDAY !! DIS THURSDAY!!!!!wit @FLEXCREWgotti @DA CROWS NEST WE CALLN OUT DA WHOL SOUF KUM KICK it Wit #PINKCITY!..
126864610446942209	negative	#Twitter is messed up followers keep switching to same numbers -___- #FIXIT!
126864648577351681	negative	Thank you #twitter for not giving me the 10 tweets that have been tweeted at me in the past 3 days! Lol #blameitontheiphone #ineedtoupdate
126865431142219776	negative	#twitter why must you be so difficult?
126866493370679297	negative	The first thing I do when I get home is either get on #facebook or #twitter. What is wrong with me?
126866560756363264	negative	My #Twitter acting funnyyyyyyy....
126867446220062720	negative	I HATE #TWITTER
126867543955738624	negative	#Twitter got DEAD as fuck all of a sudden!!!
126868622026080256	negative	My DM's Come in So Fucking Late, Damn #Twitter
636164643245944833	neutral	#Turkish Supreme Election Board announced the date for snap elections as Nov 1, same date previously declared by 'Supreme leader' Erdogan.
636248704668856320	neutral	Turkey: Erdogan tasks Davutoglu with interim govt - Until early vote November 1. Historic wait for Kurdish entranc... http://t.co/PAKFd45PZ5
636511599356940288	neutral	Erdogan rates call counter says this was his first since April 25 and the 2nd one since he met Cenbank Gov. Basci March 12.
637089129797304321	negative	@Mwforhr ..as the 1st November election nears Erdogan may dither &amp; push US to do this difficult task &amp; take the blame http://t.co/6AfFXGMsrc
638109028548128768	neutral	What will happen if and when the outcome of the election is unfavorable for Erdogan? http://t.co/vPKo0KRxt7 http://t.co/WlRjhHToYH
638572995309662208	negative	Anyone up for an internet pool on when the Russian pilots shoot down the 1st Turkish aircraft? Erdogan, may wimp out &amp; ground his aircraft.
638591447285895168	negative	Recep Tayyip Erdogan's Gamble May Not Solve Turkey Poll Impasse: Less than five months after the last legislat... http://t.co/W3RLfgnHXl
638637855091200000	neutral	Turkish police raid media group critical of Erdogan: Turkish police on Tuesday staged a major swoop on the Ank... http://t.co/Jo6caLFG59
638639836090486785	neutral	Good timing. We *need* you there to keep an eye on Erdogan... https://t.co/Y45YHJkBiV
638710995939102720	negative	Erdogan wants to silence critical media ahead of the November elections. @NickKristof
638778469841772544	neutral	Less than 5 months after the last legislative elections  Erdogan's gamble may not solve Turkey poll impasse... http://t.co/UqCpIqXnG4
639054039745826816	positive	May Allah bless Erdogan with wisdom and capacity to move forward.  https://t.co/oYUrHH6fui
639321491251724289	negative	@PeterClifford1  I have not read the links yet, will do. Agree Erdogan is problem, Turkish people not stupid.  May not last til election.
639716267457388544	negative	It is reality that ISIS are on the march in Turkey and Erdogan can't wait to receive them with open arms https://t.co/SqGwfDoKx2
640263301184778241	negative	@PKKuRD @sarahleah1 pkk broke the truce July 15 by a declaration and then murdering policemen but Erdogan is warmonger. Yeah right
640496868095561729	negative	Award winning @yavuzbaydar is accused of "insulting Erdogan" he may face up to 5.5 years in prison. Shame on #Turkey https://t.co/uA5PzFlec4
640593564234219520	neutral	@S_T_O_P_TERROR @AnneBayefsky But remember, Erdogan is Obama's BFF. 1st foreign leader he called when elected.
640862032682721280	neutral	@alascanvs I think that evrything Erdogan says right now in public is calibrated towrds the Nov election.
641134473778753536	neutral	Erdogan's election gambit - provoking conflict with #PKK - may backfire. #Turkey  https://t.co/BisiAfuEKk
641221430626156545	negative	Erdogan is bringing the country to disaster. Hope Turkish voters will be able to disavow his crazy policies on 1 Nov. http://t.co/fhcnJMnqoG
248637259224580096	neutral	#FLEXTHURSDAY !! DIS THURSDAY!!!!!wit @FLEXCREWgotti @DA CROWS NEST WE CALLN OUT DA WHOL SOUF KUM KICK it Wit #PINKCITY!,:-)
248458775760084992	neutral	@YungToneWorld #FLEXTHURSDAY !! DIS THURSDAY!!!!!wit @FLEXCREWgotti @DA CROWS NEST WE CALLN OUT DA WHOL SOUF KUM KICK it Wit #Flex
251558552689340416	neutral	Burger &amp; Blonde Friday today @moogb Crows Nest $2.00 Pure Blonde with any burger purchase!
259201489225015296	neutral	Heading to Crows Nest on Sunday to cover Ray White's celebrations for 110 years in the business of real estate.
255087818890702848	neutral	This song says everything about a break up ...Rope To Hang by Neil McSweeney: Dir. Sat Johal of Crows Nest Films http://t.co/sA8mXUJv
259175928662474753	neutral	Will be at Manly Market &amp; Mittagong on Saturday. Crows Nest  Fair and Kiama Market Sunday.  Hope to see you there
256984347935141889	neutral	#Nationals 9th Inning had that "4th Quarter #Redskins" feel, didn't it?  Coulda swore I saw Cundiff shank one from the mound.
255480934617477120	neutral	@SuperSkin"Van full of veteran kickers due into #Redskins Park tomorrow. No word on whether it will run over Cundiff." Watch it go wide Rt.
255771096744345600	neutral	Cundiff got released. I think he's outta the league now, especially if that quote on the TL this past Sunday was real
	negative	@switchfoot http://twitpic.com/2y1zl - Awww, that's a bummer.  You shoulda got David Carr of Third Day to do it. 
	negative	is upset that he can't update his Facebook by texting it... and might cry as a result  School today also. Blah!
	negative	@Kenichan I dived many times for the ball. Managed to save 50%  The rest go out of bounds
	negative	my whole body feels itchy and like its on fire 
	negative	@nationwideclass no, it's not behaving at all. i'm mad. why am i here? because I can't see you all over there. 
	negative	@Kwesidei not the whole crew 
	negative	Need a hug 
	negative	@LOLTrish hey  long time no see! Yes.. Rains a bit ,only a bit  LOL , I'm fine thanks , how's you ?
	negative	@Tatiana_K nope they didn't have it 
	negative	@twittera que me muera ? 
	negative	spring break in plain city... it's snowing 
	negative	I just re-pierced my ears 
	negative	@caregiving I couldn't bear to watch it.  And I thought the UA loss was embarrassing . . . . .
	negative	@octolinz16 It it counts, idk why I did either. you never talk to me anymore 
	negative	@smarrison i would've been the first, but i didn't have a gun.    not really though, zac snyder's just a doucheclown.
	negative	@iamjazzyfizzle I wish I got to watch it with you!! I miss you and @iamlilnicki  how was the premiere?!
	negative	Hollis' death scene will hurt me severely to watch on film  wry is directors cut not out now?
	negative	about to file taxes 
	negative	@LettyA ahh ive always wanted to see rent  love the soundtrack!!
	negative	@FakerPattyPattz Oh dear. Were you drinking out of the forgotten table drinks? 
	negative	@alydesigns i was out most of the day so didn't get much done 
	negative	one of my friend called me, and asked to meet with her at Mid Valley today...but i've no time *sigh* 
	negative	@angry_barista I baked you a cake but I ated it 
	negative	this week is not going as i had hoped 
	negative	blagh class at 8 tomorrow 
	negative	I hate when I have to call and wake people up 
	negative	Just going to cry myself to sleep after watching Marley and Me.  
	negative	im sad now  Miss.Lilly
	negative	ooooh.... LOL  that leslie.... and ok I won't do it again so leslie won't  get mad again 
	negative	Meh... Almost Lover is the exception... this track gets me depressed every time. 
	negative	some1 hacked my account on aim  now i have to make a new one
	negative	@alielayus I want to go to promote GEAR AND GROOVE but unfornately no ride there  I may b going to the one in Anaheim in May though
	negative	thought sleeping in was an option tomorrow but realizing that it now is not. evaluations in the morning and work in the afternoon! 
	negative	@julieebaby awe i love you too!!!! 1 am here  i miss you
	negative	@HumpNinja I cry my asian eyes to sleep at night 
	negative	ok I'm sick and spent an hour sitting in the shower cause I was too sick to stand and held back the puke like a champ. BED now 
	negative	@cocomix04 ill tell ya the story later  not a good day and ill be workin for like three more hours...
	negative	@MissXu sorry! bed time came here (GMT+1)   http://is.gd/fNge
	negative	@fleurylis I don't either. Its depressing. I don't think I even want to know about the kids in suitcases. 
	negative	Bed. Class 8-12. Work 12-3. Gym 3-5 or 6. Then class 6-10. Another day that's gonna fly by. I miss my girlfriend 
	negative	really don't feel like getting up today... but got to study to for tomorrows practical exam... 
	negative	He's the reason for the teardrops on my guitar the only one who has enough of me to break my heart 
	negative	Sad, sad, sad. I don't know why but I hate this feeling  I wanna sleep and I still can't!
	negative	@JonathanRKnight Awww I soo wish I was there to see you finally comfortable! Im sad that I missed it 
	negative	Falling asleep. Just heard about that Tracy girl's body being found. How sad  My heart breaks for that family.
	negative	@Viennah Yay! I'm happy for you with your job! But that also means less time for me and you... 
	negative	Just checked my user timeline on my blackberry, it looks like the twanking is still happening  Are ppl still having probs w/ BGs and UIDs?
	negative	Oh man...was ironing @jeancjumbe's fave top to wear to a meeting. Burnt it 
	negative	is strangely sad about LiLo and SamRo breaking up. 
	negative	@tea oh! i'm so sorry  i didn't think about that before retweeting.
	negative	Broadband plan 'a massive broken promise' http://tinyurl.com/dcuc33 via www.diigo.com/~tautao Still waiting for broadband we are 
	negative	@localtweeps Wow, tons of replies from you, may have to unfollow so I can see my friends' tweets, you're scrolling the feed a lot. 
	negative	our duck and chicken are taking wayyy too long to hatch 
	negative	Put vacation photos online a few yrs ago. PC crashed, and now I forget the name of the site. 
	negative	I need a hug 
	negative	@andywana Not sure what they are, only that they are PoS! As much as I want to, I dont think can trade away company assets sorry andy! 
	negative	@oanhLove I hate when that happens... 
	negative	I have a sad feeling that Dallas is not going to show up  I gotta say though, you'd think more shows would use music from the game. mmm
	negative	Ugh....92 degrees tomorrow 
	negative	Where did u move to?  I thought u were already in sd. ?? Hmmm. Random u found me. Glad to hear yer doing well.
	negative	@BatManYNG I miss my ps3, it's out of commission  Wutcha playing? Have you copped 'Blood On The Sand'?
	negative	just leaving the parking lot of work! 
	negative	The Life is cool. But not for Me. 
	negative	Sadly though, I've never gotten to experience the post coitus cigarette before, and now I never will. 
	negative	I had such a nice day. Too bad the rain comes in tomorrow at 5am 
	negative	@Starrbby too bad I won't be around I lost my job and can't even pay my phone bill lmao aw shucks 
	negative	Damm back to school tomorrow 
	negative	Mo jobs, no money.  how in the hell is min wage here 4 f'n clams an hour?
	negative	@katortiz  Not forever... See you soon!
	negative	@Lt_Algonquin agreed, I saw the failwhale allllll day today. 
	negative	@jdarter Oh! Haha... dude I dont really look at em unless someone says HEY I ADDED YOU. Sorry  I'm so terrible at that. I need a pop up!
	negative	@ninjen I'm sure you're right...    I need to start working out with you and the Nikster... Or Jared at least!
	negative	i really hate how people diss my bands!  Trace is clearly NOT ugly!
	negative	Gym attire today was: Puma singlet, Adidas shorts.......and black business socks and leather shoes  Lucky did not run into any cute girls.
	negative	Why won't you show my location?!   http://twitpic.com/2y2es
	negative	No picnic  my phone smells like citrus.
	negative	@ashleyac My donkey is sensitive about such comments. Nevertheless, he'd (and me'd) be glad to see your mug asap. Charger is still awol. 
	negative	No new csi tonight.  FML
	negative	i think my arms are sore from tennis 
	negative	wonders why someone that u like so much can make you so unhappy in a split seccond . depressed . 
	negative	sleep soon... i just hate saying bye and see you tomorrow for the night. 
	negative	@statravelAU just got ur newsletter, those fares really are unbelievable, shame I already booked and paid for mine 
	negative	missin' the boo 
	negative	@markhardy1974 Me too  #itm
	negative	Damn... I don't have any chalk! MY CHALKBOARD IS USELESS 
	negative	had a blast at the Getty Villa, but hates that she's had a sore throat all day. It's just getting worse too 
	negative	@msdrama hey missed ya at the meeting  sup mama
	negative	My tummy hurts.  I wonder if the hypnosis has anything to do with it? If so, it's working, I get it, STOP SMOKING!!!
	negative	why is it always the fat ones?! 
	negative	@januarycrimson Sorry, babe!!  My fam annoys me too. Thankfully, they're asleep right now. Muahaha. *evil laugh*
	negative	@Hollywoodheat I should have paid more attention when we covered photoshop in my webpage design class in undergrad 
	negative	wednesday my b-day! don't know what 2 do!! 
	negative	Poor cameron (the hills) 
	negative	pray for me please, the ex is threatening to start sh** at my/our babies 1st Birthday party. what a jerk. and I still have a headache 
	negative	@makeherfamous hmm  , do u really enjoy being with him ? if the problems are too constants u should think things more , find someone ulike
	negative	Strider is a sick little puppy  http://apps.facebook.com/dogbook/profile/view/5248435
	negative	so rylee,grace...wana go steve's party or not?? SADLY SINCE ITS EASTER I WNT B ABLE 2 DO MUCH  BUT OHH WELL.....
	negative	hey, I actually won one of my bracket pools! Too bad it wasn't the one for money 
	negative	@stark YOU don't follow me, either  and i work for you!
	negative	A bad nite for the favorite teams: Astros and Spartans lose.  The nite out with T.W. was good.
	negative	 Body Of Missing Northern Calif. Girl Found: Police have found the remains of a missing Northern California girl .. http://tr.im/imji
	negative	@mangaaa I hope they will increase the capacity fast, yesterday was such a pain. Got the fail whale +15 times in 2 hours.... 
	negative	Behind on my classes for work 
	negative	watching &quot
	negative	@kpreyes Remember my bum leg? Strikes back this time its serious 
	negative	@paradisej cool, i will. their are all kinds of complaints about this laptop online about overheating, but no recalls 
	negative	Emily will be glad when Mommy is done training at her new job. She misses her.  http://apps.facebook.com/dogbook/profile/view/6176014
	negative	would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?
	negative	@Henkuyinepu it's overrated 
	negative	@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times 
	negative	laying in bed with no voice.. 
	negative	I'm sooo sad!!! they killed off Kutner on House  whyyyyyyyy
	negative	@jacobsummers Sorry  tell them mea culpa from me and that I really am sorry.
	negative	@Alliana07 it didn't make any sense to me, the suicide thing. I refuse to believe that that is actually what happened. 
	negative	@salancaster  hope your ok.
	negative	@mercedesashley Damn! The grind is inspirational and saddening at the same time.  Don't want you to stop cuz I like what u do! Much love
	negative	@HibaNick yeah aw but i know i wudnt stand a chance 
	negative	ugh. cant sleep. its 1:30am. 
	negative	Hanging in Crooners. Wanna sing. Can't. Sucks. 
	negative	@eRRe_sC aaw i miss ya all too.. im leaving to BH tomorrow &quot
	negative	Is pissed off that there's no ASBA's for a radio station. 
	negative	wednesday my b-day n don't know what 2 do!  
	negative	I know my life has been flipped upside down when I just thought in my head that some Ramen sounds good. 
	negative	I am in pain. My back and sides hurt. Not to mention crying is made of fail. 
	negative	Late night snack, glass of OJ b/c I'm &quot
	negative	@allyheman but.. but.. but.. I'm not a big fan on camilla belle 
	negative	@grum WAH I can't see clip, must be el-stupido work filters. Can't wait 'till I get a 'puter. Something else 2 blame ex 4. He broke mine 
	negative	This week just seems to get longer and longer in terms of how much I need to do.. and how much I'm actually going to get done 
	negative	I'm so cold 
	negative	@thecoolestout Ehhh don't. Weather's gonna take a turn for the ugly tomorrow 
	negative	@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuff
	negative	Hoping the tummy rumbles go away soon 
	negative	@Knights_ No, no notice. They told me I'd be working tomorrow, and then I called the agency to follow up and they said it was over. 
	negative	almost bedtime 
	negative	I'm missing you babe..  but as long as your alive I'm happy.. Yawwwnn.. I'm tired my love imma try to sleep hopefully you had a headstart
	negative	Agh...snow!!! 
	negative	i miss kenny powers 
	negative	@BridgetsBeaches Thank you for letting people know, but now I'm sad that the direct message I got wasn't actually from Bridget 
	negative	...and, India missed out its 100th Test victory n 10th consecutive win without a loss. 
	negative	@JonathanRKnight I guess that's a no then. 
	negative	sadly is going to bed. 
	negative	@ozesteph1992 Shame to hear this Stephan 
	negative	@mrsaintnick hey! i'm leavin in the morning... 
	negative	Was intending to finish editing my 536-page novel manuscript tonight, but that will probably not happen. And only 12 pages are left 
	negative	laid around too much today... now my head hurts 
	negative	@twista202 I still haven't read the 9th&amp
	negative	my nokia 1110 died..  
	negative	My mom might have breast cancer won't find out anything for. Like a week I'm so worried! 
	negative	Going to sleep. Hoping tomorrow is a better day. 
	negative	@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up too
	negative	@onemoreproject that is lame 
	negative	I don't understand... I really don't 
	negative	HEROES just isn't doing it for me this season... 
	negative	Living not downtown sure isn't much fun.  
	negative	@jonathanchard Not calorie wise   I wish junk food was calorie free! I ate a thing of sour skittles and a big ass cherry coke!
	negative	Man Work is Hard 
	negative	getting sick  time for some hot tea, studying, and then sleeeep
	negative	Getting eyebrows waxed. More pain 
	negative	No phantasy star yesterday  going to work...
	negative	Oh - Just got all my MacHeist 3.0 apps - sweet. Didn't get the Espresso serial no though although they said they sent it - oh well 
	negative	Picked Mich St to win it all from the get go.  Was feeling pretty good about that pick all the way up until......tonight.  A's lost too 
	negative	is alone downstairs...working 
	negative	I feel bad for doing it 
	negative	@RyanSeacrest is it just me, or she hates anoop. i mean seriously, she's kinda mean to him. 
	negative	@pinkserendipity yes sprint has 4g only in baltimore and chicago so far 
	negative	I'm stuck awake in the middle of the night for the second day in a row. And I felt terrible yesterday. 
	negative	Thanks for bursting my bubble 
	negative	Going to school soon... can't find anything to wear!! gosh it's so hard 
	negative	@marieclr I was serious  LOL
	negative	@naughtyhaughty I had on my page for sooooo long!!! Until it got deleted  Sad day in history
	negative	Crazy wind today = no birding  http://ff.im/1XTTi
	negative	currently at work.. 
	negative	Grrr.. my ipods acting weird too! Jai ho and thinking of you aren't playing the full songs.. ughh. 
	negative	@penndbad send me the DVD cos I have missed out on heaps  NOT happy about that!
	negative	i don't see the big deal with this website 
	negative	@machineplay I'm so sorry you're having to go through this. Again.  #therapyfail
	negative	@ColinDeMar Far too out of the way for rail.  any other tips?
	negative	I'm not still up I swear. Why do I keep losing. gaining. losing. gaining. tweeps?  So heart wrenching.
	negative	Today I realized I am too good at hiding things, even I can't find it 
	negative	Staying at a friends house...house sitting, neighbors are SO loud-having a party 
	negative	@dannyvegasbaby danny im upset that i wasnt here to watch the live chat  i was in a car. for 3 hours on a trip im soooo upset!!
	negative	Check out my mug  http://www.erika-obscura.blogspot.com
	negative	Borders closed at 10 
	negative	Downloading NIN's new album &quot
	negative	Just woke up an already have written some e-mail... I've to go early at University today as I have to teach at 8:30 AM! 
	negative	is watching the hill . . .and its making me sad 
	negative	So many channels.... yet so so boring... lazy day again  may have to find a hobby
	negative	@supersport I miss my buddy  ill be in NY on the 25th
	negative	@robluketic  love the french. I tell people here in the south i'm qtr. french and they snarl at me.  french are beautiful people
	negative	Opps.. As I said.. I still got one day remain and now problem come 
	negative	I activated my Selfcontrol block early, meaning I can't check out the new QC.  Regularizing my internal clock is might be difficult. #fb
	negative	@HillyDoP  oH NO
	negative	spencer is not a good guy. 
	negative	@goodlaura What about Reese dying on #TTSC? And season finale next week.  #24 boring, Madame President is a crazy woman.
	negative	@JonathanRKnight I hate the limited letters,too.Hope you and the guys are fine?I pray for my dog,she�s not well 
	negative	didn't get shit done today ~ i'm so screwed 
	negative	wanttss to go out 
	negative	Is not going to sleep tonite. 
	negative	too worried and tired to post tonight 
	negative	couldn't get shit done today ~ i'm so screwed 
	negative	Job Interview in Cardiff today, wish me luck! Got about 3 hours sleep 
	negative	@stustone Your show is whack. Way worse than whack, it's wiggety-whack.    :*(:*(:*(
	negative	@DjAlizay I really don't think people choose to be that way. But I think he chose not to accept my family's help   He might be dead by now
	negative	@eloquentembrace You're going to kill me, but I've not seen DS9. I've been waiting till I can do it in one solid week sitting. 
	negative	@cheechbud i think ur right!! hahaha!! 4.5 hrs now!! 
	negative	i hate to see the spartans so sad 
	negative	My mind and body are severely protesting this &quot
	negative	@MySteezRadio I'm goin' to follow u, since u didn't  LOL  GO ANGELS!
	negative	@mandayyy 
	negative	@twista202 I think I want to read some books but the library doesn't have them 
	negative	My nap was interrupted so many times today  Going out for Japanese with the 'rents again...
	negative	Kind of longs for the bus that shows up at the end of Ghost World right now. Ugh. 
	negative	@GuruMN but this is canada  canada is weird. we're supposed to get snow through wednesday. ugh.
	negative	Awwh babs... you look so sad underneith that shop entrance of &quot
	negative	sad that the 'feet' of my macbook just fell off 
	negative	I'm gonna get up late tomorrow and it's 132am here. I gonna get tipsy by my lonesome. That's...that's just sad 
	negative	I'm sweating my forthcoming trip to E3.  If I can't find someone to crash with while I'm out there, I may be screwed.  
	negative	Has now gotten somebody to read his tweets, but cant get them to make an account. 
	negative	@infinitydefines  omgawd i couldnt handle my cat being in heat all the time D: D:
	negative	@DonnieWahlberg I hope i can make it to the auburn show. but its not looking good for me 
	negative	@David_Henrie *thats people mag haha i couldnt fit it all in.. i dont think those pictures ever made it in the magazine tho!  haha
	negative	@breadandbadger Congrats!!  i totally forgot to submit photos 
	negative	@PaulaAbdul awww, Good luck Paula!! Please don't work too hard  but I hope you have fun  Your new album is gonna be amazing!  xxx
	negative	@imaginarypeach now your leaving me  .... -gets sad-
	negative	I miss you twitter. My phone broke, now I'm using a stupid Nokia phone. Ughhh, I miss my advance phone. 
	negative	SHOOTING OUTSIDE MY HOUSE :O NOT KIDDING! So SCARED 
	negative	Tuesday�ll start with reflection �n then a lecture in Stress reducing techniques. That sure might become very useful for us accompaniers 
	negative	What tragedy and disaster in the news this week 
	negative	yes yes still trying to find a picture that will upload correclty.. 
	negative	Why oh why was the Red Sox game rained out? I was so looking forward to opening day 
	negative	I still can't find my keys. 
	negative	@charlietm I know right. I dunno what is going on with twitter. 
	negative	might be getting a sore throat again 
	negative	@labelsnotlove   my home town. My mammy called all depressd.  Pls explain y a parent let their 8yr old child walk alone? Hello? Its 2009!
	negative	@ircmaxell - I think I need to find better anti-depressants.  I think this Paxil/Wellbutrin combo is losing its efficacy.  
	negative	@MyConnecticut Restaurant called WoodNTap has competitive eating tourney round tourney time. We place 2nd 
	negative	is in the bathroom... wake up lakin. 
	negative	@CaitlinOConnor i want tacos and margarhitas  telll gay i say hello&lt
	negative	im lonely  keep me company! 22 female, california
	negative	bad day at the betfair office 
	negative	I miss him.  Can't wait to celebrate the Tar Heel win this weekend though!!
	negative	I'm really cold. I don't want to go to sleep yet but there's nothing to do 
	negative	@kristencampisi is this it 4 u? Its ' officially over ' 4 me this go round! 
	negative	monkeys??? i just found out you my twin and you wont even write back.  i'm heartbroken
	negative	@miss_om Aww  I know I felt like that yesterday at work 
	negative	@SarahReedSC treaty isn't defined 
	negative	missed Brent at praise band.   No fun to not have the your lead guitarist.  &lt
	negative	Missing My BFF  watching home and away it reminds me of her and me  we &lt
	negative	@mandayyy   
	negative	New video card is DOA. 
	negative	feeling lost, naked and confused (JK, sort of).....no iphone for me. 
	negative	Damn i am so late at filling this appraisal form, people have almost sent it .. i was so occupied in work 
	negative	missed Brent at praise band.  No fun to not have your lead guitarist. &lt
	negative	has lost his ring. It's no-where to be seen 
	negative	@burgaw Ooooooh! *sealclap* See, I download shitloads of zip folders off 4chan. I have no internet moneys.  FUCK YEAH ALICIA &amp
	negative	Is still nursing my Nile but glad he is feeling better. I hate when my baby is sick 
	negative	Is fucked to go back to IC 
	negative	@Brandizzzle08 yoyoyo. my internet has been rude tonight. it JUST reconnected and I'm about to go to bed. 
	negative	@jemcam well i have uni stuff and netball  but after netbal if i've done uni stuff we can
	negative	@kissability Me too I is poor 
	negative	help me forget 8th april &amp
	negative	dierks bentley is comin' to columbus, OH!! i wanna go so bad 
	negative	i have to take my sidekick back. 
	negative	@chriscantore congrats! I'm totally jealous! only wish my XM was working 
	negative	gr8t my face is very itchy 
	negative	poor socks  luvvvvv the golden retriever!! I want one sighhhh
	negative	I just saw that they found that Tracy girl in a piece of luggage... How fucking terrible 
	negative	Aaaaand the nausea is back. 
	negative	@DonnieWahlberg ooh I�m excited and not even going 2 be there  long love YOUTUBE!
	negative	spent 1 hour to reach to Axis bank only to find out today is holiday for Mahavir Jayanti  contd..
	negative	@mathewsmichael  i agree... the jobros dont update theres very often 
	negative	@fishmouse it is hilarious and I linked the clip from LJ some time ago but when I went back just now it was a dead link 
	negative	@DiannePulham OOOOOOOO who with? (im not neither but thats because i need to study  )
	negative	Haven't tweeted nearly all day  Posted my website tonight, hopefully that goes well  Night time!
	negative	@bostongarden I miss bentley 
	negative	seriously needs to finish these job applications 
	negative	My son Vincas is sick, so I stay at home  Just three tense days at work, and I am back on holiday with kids
	negative	Whinging. My client&amp
	negative	@huntermoore I don't want him to ever punch me.  
	negative	sooo sick of the snow  ughh
	negative	@ITS_NEMESIS ------- 
	negative	@LoveMeagan it doesn't work your fan is upset 
	negative	I would like to apologize for the repeated Video Games Live related tweets. I am going to have a stern discussion with Koodo soon. Stern. 
	negative	@zaydia but i cant figure out how to get there / back / pay for a hotel etc 
	negative	FML: So much for seniority, bc of technological ineptness, I now have to &quot
	negative	feels like she slept the day away.    Not looking forward to any more bouts with my gallbladder.  At least I have pills now for the pain.
	negative	@ThaStevieG but what I really want is my old bass back 
	negative	Mad tired today... Callin it in early tonight  nighty night twittas
	negative	@LevenRambin: Take it easy, and be good to you. 
	negative	I'm afraid I had bad code. 
